9496	6	19890101	20141231		
Time_Day	Prcp	Temp	RH	Wind	Radiation
259	0	4.8	0.51	0.8	273.71
260	0	3.7	0.64	1	269.31
261	0	5.6	0.52	1.5	266.85
262	0	4.1	0.56	0	271.94
263	0	4.5	0.51	0	270.9
264	0	7.6	0.44	1.3	264.13
265	0	7.5	0.51	2.3	256.63
266	0	6.4	0.63	1.5	257.08
267	7	1.5	0.78	1.5	253.74
268	0	2.1	0.55	1.3	255.8
269	0	0.7	0.65	0.5	256.7
270	0	2.6	0.58	1.8	249.78
271	0	6	0.53	3	243.44
272	0	5.7	0.63	2.3	243.59
273	0	6.5	0.61	1	248.22
274	0	3.8	0.53	2.8	239.53
275	0	5.7	0.55	1	245.67
276	0	3.4	0.72	2.5	235.2
277	0	1.8	0.67	3	231.94
278	0	2	0.65	0.3	242.64
279	0	0.9	0.48	1	239.88
280	0	0.5	0.55	1.8	233.73
281	0	-1	0.61	2	230.4
282	0	-1.5	0.57	2	229.19
283	0	0.6	0.46	1	233.21
284	0	2.6	0.55	1.5	228.12
285	0	3.4	0.6	0.8	228.76
286	0	0.6	0.69	2.3	219.62
287	1	0.4	0.71	2.3	217.68
288	6.8	0.1	0.81	1.3	219.25
289	1.8	-4.4	0.85	4.8	203.07
290	0	-9.5	0.65	2	214.34
291	0	-8.4	0.63	2.8	209.61
292	0	-6.6	0.57	2.3	210.57
293	0	-4.7	0.52	1	214.6
294	0	-2.5	0.46	2	209.71
295	0	-1.9	0.53	0.3	213.71
296	0	-1.6	0.5	1	209.56
297	0	0.5	0.53	1	207.46
298	0	-2.1	0.63	2	200.78
299	0	-3.9	0.57	1.3	202.43
300	0	-4.1	0.46	2	199.46
301	0.9	-5.1	0.5	2.8	194.35
302	0	-8.2	0.47	2.3	194.93
303	0	-5.5	0.46	0.3	200.7
304	0	-5.3	0.56	0.5	197.22
305	0	-4.4	0.42	0	198.94
306	0	-5.4	0.54	3	185.22
307	2.2	-10.3	0.77	0.8	189.44
308	0.5	-11.7	0.68	0.5	189.71
309	0	-10.5	0.64	0.3	189.21
310	0	-13.2	0.58	1.8	182.86
311	0	-11.1	0.51	1.5	183.15
312	0	-12.6	0.53	0.5	184.91
313	0	-8.1	0.55	1.5	179.76
314	0	-12	0.53	1	180.22
315	0	-12.3	0.51	0.5	180.67
316	0	-10.4	0.47	1.8	175.32
317	0	-11.5	0.45	1.5	175.14
318	0	-12.2	0.46	2	172.02
319	0	-14.9	0.56	0.3	175.21
320	0	-14.5	0.47	1.5	170.82
321	0	-15.1	0.48	0.3	173.26
322	0	-13.3	0.5	0.5	171.09
323	0	-10.7	0.54	1	167.81
324	0	-12.3	0.51	1.3	165.9
325	0	-11.7	0.5	0	168.88
326	0	-12	0.55	0	167.22
327	0	-11.6	0.42	1.5	162.67
328	0	-12.4	0.47	1.8	160.06
329	0	-14.4	0.42	1	161.93
330	0	-16.1	0.51	0.5	161.45
331	0	-16.3	0.48	0.5	160.68
332	0	-16.3	0.57	0.3	159.48
333	0	-13.4	0.52	0.3	158.92
334	0	-12.3	0.47	0.3	158.42
335	0	-12.4	0.59	0.5	155.87
336	0	-11.2	0.53	1.3	153.11
337	0	-13.6	0.54	0.5	154.59
338	0	-11.8	0.48	2.5	148.56
339	0	-6.2	0.37	3	147.76
340	0	-10.2	0.6	1.3	149.53
341	0	-10.2	0.67	0	152.26
342	0	-11.5	0.48	0	153.08
343	0	-10.9	0.51	0	152.26
344	0	-15.2	0.61	0.8	148.63
345	0	-15.7	0.58	0.8	148.39
346	0	-15.8	0.43	0.8	149.32
347	0	-16.7	0.54	0.5	148.81
348	0	-16	0.55	0	149.84
349	0	-17.6	0.47	1	147.39
350	0	-13.1	0.44	2.3	143.87
351	0	-13	0.59	1.5	144.53
352	0	-13	0.57	1	145.98
353	0	-15	0.49	1	146.57
354	0.7	-15.6	0.76	1.3	143.66
355	0	-18.8	0.87	1.5	142.43
356	0	-21.2	0.75	0	147.62
357	0	-18.9	0.62	1	145.63
358	0	-19.4	0.58	0.3	148.09
359	0	-20.6	0.54	0	149.45
360	0	-20.6	0.55	0	149.61
361	0	-16.7	0.45	3.3	141.63
362	0	-16.7	0.42	1.5	147.17
363	0	-17.5	0.45	0.8	149.19
364	0	-17.9	0.58	1	147.91
365	0	-18.4	0.37	0	153.15
366	0	-17.8	0.41	1	150.45
367	0	-17.8	0.39	1.3	150.4
368	0	-15.6	0.34	0.8	153
369	0	-17.4	0.38	0.8	153.18
370	0	-17.5	0.34	1.8	151.59
371	0	-17.8	0.39	1	153.95
372	0	-12.8	0.25	2	153.99
373	0	-18.5	0.32	1.5	155.06
374	0	-17.4	0.42	0.5	157.57
375	0	-14	0.48	3	150.59
376	0	-15.9	0.54	1.3	155.91
377	0	-13.4	0.41	1	159.12
378	1.5	-14.7	0.76	1	157.18
379	0	-22	0.73	1.3	157.5
380	0	-20.2	0.72	0.5	161.24
381	0	-14	0.57	1.8	159.45
382	0	-13	0.52	4	154.57
383	0	-16.1	0.52	2.3	160.78
384	0	-14.6	0.58	1.5	163.95
385	0	-11.5	0.49	3.5	159.98
386	0	-14.5	0.44	2.8	163.97
387	0	-15.8	0.31	0.8	173.28
388	0	-12.1	0.36	4.3	163.35
389	0	-12.9	0.49	1.5	171.6
390	0	-14.3	0.39	1.8	173.3
391	0	-8.3	0.32	2.8	172.72
392	0	-9.9	0.56	1.3	175.95
393	0.9	-14.7	0.72	2.3	172.62
394	0	-21.7	0.6	1.8	176.91
395	0	-23.4	0.53	0.8	182.61
396	0	-22.7	0.57	0.5	184.88
397	0	-20.3	0.54	1.3	183.98
398	0	-20.8	0.47	1.8	184.65
399	0	-19.9	0.51	2.5	183.37
400	0	-19	0.52	1.5	188.4
401	0	-15.1	0.48	1.8	189.47
402	0	-15.4	0.55	0.8	193.97
403	0	-11.4	0.5	1.5	193.67
404	1.5	-12.1	0.55	1	196.65
405	0	-16.9	0.43	1.5	197.98
406	0	-12.9	0.34	1.5	201.09
407	0	-10.3	0.34	1	204.63
408	0	-9.6	0.3	0.8	207.8
409	0	-8.1	0.32	2.3	203.79
410	0	-3.4	0.39	5	194.75
411	0.1	-6.9	0.62	2.3	202.92
412	0.2	-9.8	0.53	0.8	211.54
413	0	-10.4	0.36	1.3	213.72
414	0	-6.8	0.22	2.3	214.84
415	0	-7.5	0.24	2.8	214.24
416	0	-9.9	0.33	3.5	211.24
417	0	-17.3	0.38	3.8	210.81
418	0	-20.1	0.37	3	215.7
419	0	-18.6	0.26	0.8	228.14
420	0	-13.9	0.19	1.5	229.17
421	0	-11.9	0.24	2	227.61
422	0	-9.5	0.21	1.3	232.84
423	0	-9.8	0.24	4.3	222.44
424	0	-11.5	0.43	1.8	229.67
425	0.7	-10.2	0.54	3	224.71
426	1.3	-12.7	0.67	1.3	232.09
427	2.3	-13.6	0.63	0.5	237.81
428	0	-12.5	0.57	0.5	240.2
429	0	-12.6	0.45	3.3	231.53
430	0	-15	0.45	1	243.05
431	0	-9.5	0.41	1.3	244.12
432	0	-7.1	0.34	6.3	227.08
433	0	-9.3	0.38	2	245.08
434	0	-8.9	0.39	2	246.61
435	0	-7	0.35	3	244.86
436	0	-7.2	0.28	4.8	240.99
437	0	-7.7	0.34	3	248.54
438	0	-7.2	0.42	1.5	255.28
439	0	-5.4	0.43	1.3	257.79
440	0	-3.1	0.35	0.3	265.55
441	0	-0.4	0.36	0.5	266.28
442	0	-2.2	0.57	1.3	260.96
443	0	-1.6	0.52	2.3	258.67
444	0	2.1	0.38	4	255.3
445	0	1.1	0.46	1.8	265.49
446	0	3.2	0.57	5	250.58
447	0.3	-0.9	0.7	1.5	266.96
448	1.5	-3.4	0.79	2	265.06
449	1.1	-2.6	0.74	2.8	263.25
450	1	-6.6	0.68	1.5	272.19
451	0	-6.1	0.51	2.3	272.24
452	0	-6.4	0.52	4	265.44
453	0	-6.1	0.53	1	281.65
454	0	-3.9	0.47	1.3	282.68
455	0	-4.4	0.51	3	274.99
456	0	-6	0.48	4.8	268.43
457	0	-7	0.41	3.8	276.06
458	0	-5.8	0.38	1.5	289.48
459	0	-4.6	0.42	2.8	283.56
460	0	-6.2	0.34	9.8	257.29
461	0	-7.5	0.27	2.3	292.67
462	0	-4.6	0.28	3.8	286.53
463	0	-3	0.24	3.5	290.67
464	0.2	-3.5	0.53	5.5	274.81
465	0	-5.2	0.34	2	297.49
466	0	-3.1	0.2	4.5	291.54
467	0	-2.6	0.31	3.5	293.36
468	0	-2.4	0.35	2.5	298.44
469	0	-1.6	0.34	2.3	300.93
470	0.4	-2.5	0.56	1.3	302.98
471	0	-1.4	0.48	3	296.46
472	0	-0.2	0.39	2.5	302.21
473	0	-1.1	0.49	1.5	306.64
474	1.9	-1	0.68	3.3	294.81
475	2.3	-2.7	0.67	2.8	298.82
476	0.3	-2.6	0.53	4.5	293.34
477	0	-3.1	0.54	5.5	289.27
478	0	-3.3	0.48	7.8	281.25
479	0	-2	0.4	6	292.28
480	0	0.7	0.34	4	304.9
481	0	1.8	0.37	3.3	308.78
482	2.4	1	0.64	4.8	296.26
483	0.6	-3.7	0.73	2.3	309.67
484	0	-0.9	0.62	3.8	304
485	0	-2.3	0.76	8.5	280.38
486	0	-4.2	0.41	8.5	288.17
487	0	-2.9	0.4	5.3	304.02
488	0	1.3	0.41	4.8	307.28
489	0	5.5	0.27	5	311.77
490	0	6	0.42	1.3	328.17
491	0	8.1	0.36	1.5	329.47
492	0	5.9	0.59	3	317.06
493	0.1	6.3	0.52	4	313.75
494	0	7.1	0.4	2	328.61
495	0	7.9	0.36	3.5	322.25
496	0	4.8	0.56	3	321.28
497	0	2.9	0.56	4	316.47
498	0.2	1.2	0.59	4.5	313.96
499	0	1.2	0.41	2.3	331.11
500	0	3.8	0.36	2.8	330.41
501	0	7.6	0.4	3.8	324.52
502	0	7.7	0.35	5	320.29
503	0	4.3	0.43	3.3	328.04
504	5.7	3.7	0.75	2.3	328.69
505	4.2	3.9	0.72	0.8	339.18
506	0.2	2.7	0.71	0.5	341.9
507	0	5.5	0.53	4.3	322.8
508	0	5.8	0.56	2.3	334.49
509	0.4	5.7	0.57	2.3	334.91
510	0.6	7.6	0.49	5	321.63
511	4.2	2.8	0.81	2.5	331.03
512	0	3.2	0.44	4.3	327.8
513	0	1.1	0.45	6.8	314.9
514	0	2.1	0.43	1.3	346.56
515	0	4.8	0.38	2.8	339.45
516	0	6.7	0.4	1.8	345.24
517	0	6	0.49	4.3	328.88
518	0	7.9	0.39	2.8	340.47
519	0	8.2	0.33	2.5	344.33
520	0	7.4	0.47	1.8	345.22
521	0	7.2	0.4	4.3	332.66
522	0	7	0.22	6.8	326.88
523	0	7.6	0.23	4	341.06
524	0	7.5	0.31	3.5	340.87
525	0.3	9.1	0.44	3	340.19
526	0	10.3	0.38	3.5	339.1
527	0	12.4	0.38	4.5	333.64
528	4	7.7	0.72	3	335.28
529	0.4	10.2	0.58	2.3	342.17
530	2.9	11.5	0.56	3.8	333.62
531	9.7	7	0.87	3.3	331.62
532	0	8.3	0.63	1.8	344.73
533	0	7.6	0.6	3.5	334.85
534	9.8	4.9	0.68	2.3	340.86
535	0	7.8	0.56	4.8	328.17
536	0	9	0.41	1.5	351.1
537	0	8.8	0.49	1.8	347.45
538	1.2	6.4	0.66	3.8	331.93
539	3.3	7.8	0.64	2.8	338.28
540	0	9	0.56	3.3	336.65
541	0.1	10.6	0.47	3.5	337.32
542	0	10.3	0.5	2	345.52
543	0.2	11.1	0.57	3	337.84
544	0	7.3	0.71	2.8	336.41
545	0	9.3	0.46	4.8	329.46
546	0	8.8	0.4	3.3	339.36
547	0	10.9	0.37	5.5	327.76
548	8.1	6.1	0.79	4	326.94
549	0.2	9.6	0.58	2.8	337.41
550	3.1	6.7	0.78	3.5	329.48
551	0	8.4	0.53	3.8	331.82
552	0	9.9	0.41	2	344.88
553	0	12	0.44	4	332.04
554	0	12.4	0.43	2	343.58
555	0.5	14.1	0.52	2.5	338.15
556	9.2	11.6	0.83	2.3	333.84
557	9.9	12.3	0.64	2.3	336.2
558	0.7	11.9	0.7	2.5	333.49
559	6	12.4	0.66	1.8	337.94
560	0	12	0.59	3.3	329.49
561	6.3	8.5	0.75	2	334.21
562	0.3	8	0.67	2.3	332.96
563	0	10.3	0.6	2	335.35
564	0	11.1	0.55	2	335.61
565	2.4	10	0.79	1	337.45
566	6.4	9.9	0.67	1.8	333.43
567	0	13.2	0.53	2.8	329.17
568	0	12.4	0.57	4.5	317.94
569	12.9	7.9	0.93	0.8	334.18
570	16.1	7.7	0.79	2.5	324.43
571	0	6.8	0.7	1	334.12
572	0.1	8.3	0.72	2.8	322.03
573	5.4	7.4	0.79	2	325.05
574	9.7	7	0.8	2.3	322.22
575	1	9.5	0.69	1.3	328.96
576	4.3	7.6	0.74	3	317.12
577	1.2	8.2	0.69	0.5	331.98
578	0	11.2	0.52	1	330.63
579	0	11.7	0.54	1	329.3
580	0.7	14	0.52	2.8	318.26
581	0	13.1	0.59	3.5	312
582	12	8.2	0.79	1.3	320.85
583	6.8	7	0.73	3	310.56
584	0	8.2	0.6	2	317.32
585	0	9.6	0.55	2.8	312.58
586	0	10.1	0.53	1.8	317.54
587	0	9.1	0.65	1.3	317.4
588	0.3	8.6	0.54	2.3	312.35
589	0	7	0.61	1.8	312.91
590	0.3	8.1	0.71	1	315
591	0.5	8.9	0.64	1.8	310.22
592	11	7.2	0.85	1.3	309.29
593	1.8	8	0.72	1	311.48
594	0	8.6	0.59	2.8	302.08
595	0	8.9	0.61	1	310.71
596	0	8.2	0.59	3.5	296.1
597	0	9	0.52	0.8	310.93
598	0	10.1	0.51	2.5	300.68
599	0	11.2	0.5	3.3	295.51
600	3.2	10.2	0.66	3	293.23
601	7	9.1	0.7	2.5	294.25
602	0.2	9.9	0.66	3.3	289.39
603	1.6	6.6	0.79	2	293.56
604	1.5	6.6	0.66	1.3	297.92
605	0	7.4	0.54	2.5	292.07
606	0	8.3	0.52	2	293.86
607	0	8.5	0.56	2	291.95
608	0	9.2	0.61	2.8	285.67
609	0.3	9.2	0.64	2.8	283.93
610	0	7.8	0.63	1	292.38
611	0	9.1	0.49	2.3	286.4
612	0	10.4	0.47	4	276.96
613	4	9.8	0.66	2	282.56
614	5.5	7.3	0.71	1	285.85
615	0	7	0.62	1	285.54
616	0	6.9	0.57	1.3	283.21
617	0	6.1	0.55	0.5	286.14
618	0	6.9	0.54	2.5	274.59
619	0	5.6	0.57	2.8	271.12
620	0	5.1	0.59	2.8	269.3
621	0	4.7	0.57	2	272.04
622	0	4.1	0.57	1.5	272.97
623	0	3.4	0.41	1	276.43
624	0	3.3	0.37	1.8	271.79
625	0	3.8	0.41	1.3	271.71
626	0	4.7	0.41	1.8	267.7
627	0	4.6	0.47	3	259.32
628	0	4.3	0.43	2.8	259.37
629	0	3.7	0.38	4.5	251.29
630	0	1.7	0.45	2.3	258.04
631	0	0.6	0.45	0.8	263.35
632	0	4.7	0.34	1.8	259.19
633	0	1.6	0.41	1	259.75
634	0	1.5	0.41	1	258.09
635	0	1	0.39	2.8	248.79
636	0	0.8	0.48	3	244.63
637	0	-0.1	0.41	2.3	247.35
638	0	-0.4	0.41	2.3	245.73
639	0	-1.9	0.38	1.3	249.01
640	0	-0.9	0.39	1	248.48
641	0	-0.5	0.33	2	243.71
642	1.5	-1.2	0.59	0.5	244.49
643	0.2	-1	0.63	2	235.59
644	0	-0.1	0.47	2.5	233.97
645	0	2.3	0.57	2.3	231.7
646	0.8	1.5	0.69	1.3	232.99
647	0	0.8	0.59	1.8	230.21
648	0	1.2	0.62	3	223.03
649	0	-2.6	0.55	1	230.68
650	0	-2.8	0.53	1.3	227.89
651	0	-1.2	0.52	3.3	218.05
652	0	1	0.38	1.3	226.55
653	4	0.1	0.81	1.8	217.52
654	0	-2.4	0.58	1.5	219.37
655	0	-2.2	0.53	1.3	219.02
656	0	-1.6	0.5	0.3	221.66
657	1.9	-3.4	0.72	2.5	208.54
658	0	-6.4	0.67	1.5	211.36
659	0	-4.8	0.5	3.5	203.86
660	0	-7.3	0.47	4	200.8
661	0	-8.4	0.37	2	208.06
662	0	-7.7	0.42	2.8	202.56
663	0	-7	0.38	2	204.44
664	0	-6	0.36	2	203.08
665	0	-4.3	0.36	2	201.38
666	0	-3.9	0.42	0.5	204.24
667	0	-3.2	0.43	0.5	202.42
668	0	-4.4	0.54	2.5	192.09
669	0	-3	0.46	0.3	199.44
670	0	-4	0.49	1.8	192.02
671	0	-5.6	0.5	0.8	193.9
672	0	-4.8	0.4	2.5	187.62
673	0	-3.6	0.32	2.8	186.41
674	0	-6.6	0.42	1.3	188.36
675	0.8	-7.9	0.55	1.5	184.59
676	0	-12.5	0.43	1.5	184.47
677	0	-12.4	0.39	0.8	185.85
678	0	-10.7	0.35	1.3	183.26
679	0	-9.5	0.3	1.5	181.94
680	0	-10	0.3	1	182.07
681	0	-8.6	0.33	1	180.13
682	0	-9.9	0.36	0.5	179.87
683	0	-8.8	0.35	1	176.99
684	0	-8.1	0.37	0.3	177.55
685	0	-8.4	0.37	0.5	175.54
686	0	-10.8	0.4	0.3	174.44
687	0	-9.8	0.39	0.3	173.23
